timestamp,seq,latency_ms,jitter_ms,payload_size,lost_since_last,total_lost,loss_pct,processing_time_ms
1744295338.5536282,0,15.981197357177734,0.0,122,0,0,0.0,0.1633167266845703
1744295350.2874055,1,10.116338729858398,5.864858627319336,130,0,0,0.0,0.08130073547363281
1744295351.5380669,2,11.16800308227539,1.0516643524169922,130,0,0,0.0,0.1437664031982422
1744295355.0282447,4,7.293701171875,1007.293701171875,122,0,0,0.0,0.07748603820800781
1744295364.5875783,5,7.867097854614258,0.5733966827392578,130,0,0,0.0,0.09918212890625
1744295368.3523622,7,7.489442825317383,1007.4894428253174,122,0,0,0.0,0.07963180541992188
1744295378.0456066,8,9.58108901977539,2.091646194458008,130,0,0,0.0,0.08559226989746094
1744295380.7427104,9,57.425498962402344,47.84440994262695,122,0,0,0.0,0.16021728515625
1744295388.4501073,10,7.33494758605957,50.09055137634277,130,0,0,0.0,0.11682510375976562
1744295392.1055913,12,7.956743240356445,1007.9567432403564,122,0,0,0.0,0.08106231689453125
1744295402.0961475,13,45.06230354309082,37.105560302734375,130,0,0,0.0,0.07748603820800781
1744295405.393608,15,7.660388946533203,1007.6603889465332,122,0,0,0.0,0.08082389831542969
1744295413.2585945,16,13.1683349609375,5.507946014404297,130,0,0,0.0,0.14972686767578125
1744295416.7964075,18,33.739566802978516,1033.7395668029785,122,0,0,0.0,0.1342296600341797
1744295424.9793165,19,43.39408874511719,9.654521942138672,130,0,0,0.0,0.07987022399902344
1744295428.3110125,21,18.245220184326172,1018.2452201843262,122,0,0,0.0,0.08082389831542969
1744295435.1589155,22,41.8095588684082,23.56433868408203,130,0,0,0.0,0.12993812561035156
1744295438.65614,24,7.974386215209961,1007.97438621521,123,0,0,0.0,0.1049041748046875
1744295445.8875115,25,7.543087005615234,0.43129920959472656,131,0,0,0.0,0.08249282836914062
1744295449.3758233,27,7.649421691894531,1007.6494216918945,123,0,0,0.0,0.08249282836914062
1744295454.360267,28,36.68022155761719,29.030799865722656,131,0,0,0.0,0.11324882507324219
1744295457.9649615,30,42.65999794006348,1042.6599979400635,123,0,0,0.0,0.1277923583984375
1744295462.8627372,31,7.503747940063477,35.15625,131,0,0,0.0,0.1049041748046875
1744295464.385598,32,12.14742660522461,4.643678665161133,123,0,0,0.0,0.08797645568847656
1744295465.5537233,33,21.17013931274414,9.022712707519531,131,0,0,0.0,0.1220703125
1744295467.4758537,34,9.041547775268555,12.128591537475586,123,0,0,0.0,0.08392333984375
1744295471.183168,35,9.021997451782227,0.019550323486328125,131,0,0,0.0,0.118255615234375
1744295474.4761376,37,10.961532592773438,1010.9615325927734,123,0,0,0.0,0.15115737915039062
1744295478.968168,38,7.51948356628418,3.442049026489258,131,0,0,0.0,0.1201629638671875
1744295483.454693,40,35.017967224121094,1035.017967224121,131,0,0,0.0,0.11682510375976562
1744295484.3105779,41,8.454561233520508,26.563405990600586,131,0,0,0.0,0.08344650268554688
1744295486.4661033,42,17.850875854492188,9.39631462097168,131,0,0,0.0,0.11992454528808594
1744295488.4992914,43,7.516384124755859,10.334491729736328,131,0,0,0.0,0.12445449829101562
1744295489.7980394,44,7.96818733215332,0.45180320739746094,123,0,0,0.0,0.11944770812988281
1744295492.8334498,45,15.609025955200195,7.640838623046875,131,0,0,0.0,0.12731552124023438
1744295493.842081,46,10.040283203125,5.568742752075195,131,0,0,0.0,0.08082389831542969
1744295497.5309234,48,48.802852630615234,1048.8028526306152,123,0,0,0.0,0.30112266540527344
1744295500.4590461,49,7.761716842651367,41.04113578796387,131,0,0,0.0,0.08487701416015625
1744295501.4082093,50,8.417367935180664,0.6556510925292969,131,0,0,0.0,0.12278556823730469
1744295505.3668232,52,48.265695571899414,1048.2656955718994,123,0,0,0.0,0.07987022399902344
1744295507.7120738,53,7.3528289794921875,40.91286659240723,131,0,0,0.0,0.080108642578125
1744295508.5930274,54,12.053728103637695,4.700899124145508,131,0,0,0.0,0.080108642578125
1744295512.608256,56,6.91986083984375,1006.9198608398438,123,0,0,0.0,0.12326240539550781
1744295513.6023827,57,8.328676223754883,1.4088153839111328,131,0,0,0.0,0.15854835510253906
1744295514.4919295,58,50.86660385131836,42.53792762756348,131,0,0,0.0,0.09942054748535156
1744295518.9803169,60,7.3394775390625,1007.3394775390625,131,0,0,0.0,0.09179115295410156
1744295519.6138685,61,6.3800811767578125,0.9593963623046875,131,0,0,0.0,0.102996826171875
1744295520.7752473,62,7.538557052612305,1.1584758758544922,131,0,0,0.0,0.08916854858398438
1744295521.424375,63,41.907548904418945,34.36899185180664,131,0,0,0.0,0.1735687255859375
1744295522.4614825,64,7.097482681274414,34.81006622314453,123,0,0,0.0,0.11730194091796875
1744295523.3423834,65,12.643098831176758,5.545616149902344,131,0,0,0.0,0.08320808410644531
